alpha=0.2
gamma=0.6
selection_rate=1
max_gen=2000
job_num=200
machine_num=5
pop_size=100
Threshold=18457
scenario_num=20
{
	{
		{30, 35, 22, 28, 30},
		{38, 93, 10, 40, 26},
		{65, 69, 54, 23, 15},
		{70, 68, 71, 46, 84},
		{21, 19, 85, 49, 78},
		{24, 60, 57, 67, 67},
		{89, 73, 68, 74, 27},
		{22, 19, 10, 77, 81},
		{75, 14, 82, 17, 40},
		{84, 90, 60, 44, 59},
		{96, 12, 15, 77, 14},
		{23, 10, 92, 50, 59},
		{14, 70, 22, 75, 26},
		{36, 80, 82, 79, 87},
		{87, 85, 78, 73, 33},
		{77, 39, 52, 40, 16},
		{22, 73, 66, 70, 71},
		{85, 10, 12, 81, 28},
		{69, 42, 82, 73, 21},
		{66, 44, 24, 37, 97},
		{81, 74, 27, 92, 99},
		{99, 11, 24, 99, 70},
		{76, 49, 13, 66, 45},
		{47, 26, 85, 34, 73},
		{54, 12, 91, 94, 78},
		{89, 91, 25, 20, 72},
		{84, 88, 98, 37, 30},
		{57, 99, 36, 50, 66},
		{13, 76, 37, 47, 77},
		{24, 93, 94, 39, 62},
		{25, 36, 12, 55, 66},
		{87, 82, 78, 75, 70},
		{64, 43, 68, 98, 38},
		{13, 43, 49, 20, 99},
		{80, 81, 61, 90, 89},
		{92, 96, 95, 20, 76},
		{15, 10, 30, 30, 78},
		{39, 75, 72, 23, 26},
		{32, 57, 91, 21, 67},
		{56, 18, 82, 16, 86},
		{87, 24, 29, 80, 71},
		{22, 92, 82, 89, 58},
		{44, 25, 45, 91, 28},
		{53, 67, 38, 65, 60},
		{71, 61, 42, 61, 54},
		{34, 72, 78, 40, 29},
		{55, 95, 51, 63, 57},
		{40, 62, 98, 30, 61},
		{80, 71, 48, 32, 66},
		{42, 66, 55, 84, 14},
		{84, 38, 35, 21, 17},
		{44, 59, 48, 83, 35},
		{95, 47, 81, 82, 41},
		{97, 38, 17, 53, 95},
		{45, 70, 72, 19, 26},
		{13, 13, 79, 87, 25},
		{99, 91, 97, 40, 37},
		{33, 47, 28, 57, 64},
		{65, 57, 20, 95, 65},
		{96, 78, 30, 38, 31},
		{79, 20, 72, 93, 47},
		{57, 34, 95, 27, 29},
		{34, 24, 18, 99, 90},
		{97, 62, 62, 82, 67},
		{20, 58, 34, 40, 36},
		{44, 95, 74, 89, 96},
		{22, 94, 54, 11, 42},
		{50, 40, 22, 11, 40},
		{85, 59, 73, 44, 71},
		{27, 54, 99, 23, 72},
		{82, 42, 79, 25, 92},
		{94, 55, 61, 65, 99},
		{94, 94, 12, 83, 85},
		{25, 35, 60, 94, 91},
		{38, 71, 31, 89, 68},
		{65, 93, 75, 91, 22},
		{76, 52, 40, 23, 63},
		{89, 86, 10, 67, 36},
		{32, 82, 72, 37, 86},
		{69, 17, 42, 75, 74},
		{74, 64, 52, 78, 63},
		{18, 80, 23, 76, 11},
		{78, 99, 22, 81, 21},
		{78, 62, 63, 12, 58},
		{83, 10, 51, 33, 54},
		{65, 98, 23, 46, 77},
		{55, 96, 69, 49, 61},
		{71, 63, 45, 22, 97},
		{46, 99, 31, 22, 49},
		{10, 59, 24, 66, 55},
		{58, 78, 15, 75, 67},
		{23, 68, 22, 75, 85},
		{29, 71, 93, 88, 60},
		{67, 60, 90, 75, 57},
		{74, 32, 98, 35, 60},
		{32, 72, 57, 10, 51},
		{27, 95, 68, 91, 91},
		{24, 75, 58, 35, 34},
		{44, 95, 40, 39, 77},
		{69, 41, 52, 32, 74},
		{80, 26, 36, 43, 74},
		{13, 90, 94, 88, 91},
		{70, 43, 52, 58, 80},
		{59, 76, 27, 39, 47},
		{67, 51, 90, 23, 46},
		{78, 39, 36, 14, 31},
		{92, 72, 41, 72, 72},
		{80, 65, 94, 67, 18},
		{20, 68, 51, 70, 55},
		{99, 62, 46, 16, 99},
		{29, 63, 93, 98, 84},
		{96, 49, 60, 51, 32},
		{52, 15, 72, 23, 53},
		{93, 50, 46, 98, 24},
		{64, 25, 77, 15, 35},
		{91, 90, 72, 73, 47},
		{53, 53, 64, 76, 94},
		{96, 10, 91, 58, 70},
		{58, 55, 64, 94, 70},
		{69, 23, 30, 50, 79},
		{41, 15, 78, 56, 41},
		{16, 62, 37, 83, 85},
		{23, 95, 66, 17, 87},
		{52, 29, 73, 47, 11},
		{10, 68, 61, 79, 21},
		{80, 17, 53, 93, 34},
		{26, 46, 92, 64, 16},
		{45, 71, 60, 73, 98},
		{82, 27, 59, 51, 81},
		{30, 17, 20, 43, 22},
		{76, 70, 71, 55, 25},
		{86, 48, 88, 11, 51},
		{65, 75, 82, 89, 99},
		{16, 94, 83, 87, 37},
		{66, 58, 78, 22, 18},
		{11, 55, 14, 30, 60}
	},
	{
		{65, 50, 34, 53, 38},
		{28, 40, 66, 29, 98},
		{50, 77, 95, 74, 82},
		{71, 97, 89, 53, 17},
		{48, 10, 28, 66, 38},
		{81, 65, 91, 10, 15},
		{62, 11, 39, 21, 42},
		{59, 62, 29, 74, 13},
		{33, 85, 72, 58, 10},
		{31, 71, 13, 83, 34},
		{65, 50, 73, 27, 34},
		{29, 72, 53, 70, 66},
		{42, 60, 56, 62, 74},
		{16, 43, 38, 16, 19},
		{69, 89, 51, 83, 36},
		{80, 81, 77, 14, 50},
		{88, 58, 42, 12, 64},
		{78, 37, 22, 77, 43},
		{70, 47, 35, 43, 78},
		{85, 48, 79, 49, 36},
		{88, 36, 69, 96, 97},
		{82, 83, 84, 48, 92},
		{38, 27, 97, 93, 41},
		{88, 16, 11, 34, 33},
		{46, 56, 52, 12, 87},
		{51, 12, 22, 46, 55},
		{36, 49, 32, 49, 34},
		{14, 32, 23, 52, 63},
		{18, 63, 99, 17, 37},
		{56, 99, 57, 79, 81},
		{60, 73, 55, 50, 39},
		{58, 77, 50, 58, 16},
		{39, 56, 37, 57, 38},
		{61, 86, 37, 12, 94},
		{64, 56, 86, 50, 50},
		{87, 93, 94, 45, 44},
		{19, 88, 22, 66, 40},
		{63, 14, 83, 19, 88},
		{59, 68, 18, 53, 44},
		{78, 17, 58, 89, 29},
		{80, 70, 77, 98, 14},
		{68, 68, 77, 60, 95},
		{30, 81, 89, 97, 47},
		{46, 42, 93, 24, 53},
		{85, 83, 66, 86, 95},
		{86, 93, 55, 15, 78},
		{16, 67, 46, 97, 50},
		{78, 16, 82, 61, 62},
		{46, 99, 64, 61, 45},
		{54, 72, 96, 19, 49},
		{66, 12, 69, 28, 57},
		{42, 51, 13, 62, 70},
		{50, 15, 63, 76, 11},
		{88, 19, 14, 36, 21},
		{82, 45, 45, 13, 43},
		{29, 52, 21, 90, 85},
		{68, 77, 86, 86, 21},
		{31, 62, 35, 10, 36},
		{51, 21, 83, 48, 53},
		{14, 91, 30, 54, 38},
		{73, 80, 19, 74, 93},
		{11, 24, 35, 42, 58},
		{48, 36, 95, 77, 84},
		{54, 93, 31, 40, 28},
		{33, 45, 40, 32, 48},
		{16, 38, 75, 98, 93},
		{42, 49, 52, 67, 24},
		{98, 85, 19, 40, 72},
		{25, 29, 82, 18, 19},
		{68, 50, 39, 68, 83},
		{70, 89, 51, 97, 53},
		{13, 83, 70, 44, 21},
		{57, 14, 92, 74, 18},
		{25, 77, 61, 50, 83},
		{39, 48, 92, 34, 79},
		{95, 98, 66, 79, 80},
		{36, 10, 16, 77, 48},
		{14, 32, 19, 29, 31},
		{96, 40, 91, 60, 95},
		{77, 31, 33, 28, 13},
		{58, 74, 70, 34, 24},
		{79, 16, 41, 71, 35},
		{40, 37, 37, 75, 90},
		{22, 48, 63, 75, 77},
		{35, 53, 25, 49, 19},
		{26, 15, 68, 19, 96},
		{96, 83, 28, 65, 64},
		{60, 35, 68, 95, 58},
		{31, 50, 37, 62, 71},
		{17, 13, 66, 93, 27},
		{67, 10, 95, 10, 88},
		{10, 38, 32, 43, 78},
		{97, 79, 62, 32, 50},
		{54, 15, 40, 33, 29},
		{37, 70, 22, 53, 66},
		{40, 34, 99, 62, 36},
		{86, 30, 19, 94, 74},
		{57, 40, 25, 16, 72},
		{17, 45, 35, 83, 38},
		{43, 78, 96, 17, 51},
		{78, 41, 10, 86, 18},
		{47, 87, 48, 72, 54},
		{84, 66, 47, 75, 45},
		{32, 84, 23, 46, 49},
		{78, 77, 96, 72, 72},
		{21, 43, 15, 60, 98},
		{19, 70, 14, 98, 64},
		{68, 21, 77, 11, 14},
		{27, 18, 32, 13, 63},
		{26, 45, 68, 51, 75},
		{84, 16, 80, 73, 73},
		{78, 20, 88, 30, 75},
		{28, 76, 30, 92, 90},
		{63, 16, 19, 74, 23},
		{86, 27, 17, 46, 73},
		{20, 55, 91, 79, 44},
		{50, 45, 61, 82, 56},
		{51, 39, 17, 28, 60},
		{72, 96, 78, 79, 17},
		{18, 46, 38, 85, 50},
		{42, 85, 30, 94, 57},
		{84, 45, 69, 33, 91},
		{84, 76, 45, 43, 14},
		{63, 43, 19, 19, 97},
		{27, 50, 42, 77, 84},
		{11, 72, 60, 53, 68},
		{30, 37, 64, 49, 77},
		{73, 35, 70, 13, 42},
		{28, 92, 93, 59, 60},
		{37, 85, 78, 91, 63},
		{19, 68, 81, 90, 77},
		{49, 69, 83, 39, 63},
		{78, 79, 64, 18, 81},
		{87, 27, 86, 59, 40},
		{70, 88, 30, 36, 18},
		{96, 22, 18, 80, 90},
		{72, 41, 44, 95, 10},
		{59, 92, 71, 14, 21},
		{55, 80, 80, 38, 76},
		{38, 46, 17, 58, 70},
		{69, 20, 73, 65, 48},
		{49, 75, 12, 85, 10},
		{72, 28, 63, 94, 25},
		{52, 19, 45, 92, 83},
		{94, 16, 49, 76, 97},
		{56, 74, 52, 61, 13},
		{32, 47, 57, 40, 12},
		{85, 27, 68, 47, 48},
		{49, 24, 72, 39, 75},
		{33, 39, 12, 86, 43},
		{72, 25, 10, 13, 95},
		{31, 82, 98, 77, 76},
		{99, 61, 46, 11, 19},
		{44, 27, 38, 80, 33},
		{48, 60, 79, 91, 37},
		{62, 28, 45, 42, 79},
		{13, 79, 86, 68, 15},
		{89, 80, 67, 83, 94},
		{19, 47, 79, 20, 74},
		{53, 45, 45, 71, 45},
		{31, 31, 56, 55, 56},
		{67, 69, 69, 98, 99},
		{50, 45, 31, 30, 65},
		{18, 39, 31, 68, 60},
		{75, 37, 70, 35, 52},
		{82, 97, 46, 79, 92},
		{46, 18, 61, 50, 27},
		{48, 25, 81, 57, 69},
		{61, 47, 95, 25, 85},
		{54, 46, 46, 58, 77},
		{14, 46, 84, 80, 97},
		{18, 14, 12, 38, 75},
		{36, 40, 94, 93, 65},
		{91, 90, 21, 29, 31},
		{84, 18, 50, 34, 50},
		{73, 83, 38, 90, 54},
		{61, 65, 80, 81, 58},
		{13, 60, 16, 78, 28},
		{16, 39, 22, 35, 44},
		{94, 64, 55, 46, 67},
		{36, 90, 90, 89, 14},
		{84, 12, 86, 66, 83},
		{91, 16, 64, 39, 35},
		{46, 17, 83, 29, 39},
		{18, 20, 53, 66, 33},
		{11, 80, 71, 52, 79},
		{98, 93, 92, 11, 31},
		{23, 73, 12, 52, 92},
		{44, 18, 38, 71, 55},
		{48, 75, 52, 81, 83},
		{32, 73, 40, 83, 39},
		{61, 79, 46, 91, 78},
		{43, 65, 85, 22, 45},
		{96, 14, 57, 97, 24},
		{87, 82, 36, 21, 29},
		{82, 37, 64, 32, 73},
		{67, 86, 51, 72, 43},
		{48, 26, 58, 66, 98},
		{84, 13, 27, 46, 18},
		{61, 80, 44, 48, 21}
	},
	{
		{95, 19, 44, 15, 10},
		{36, 41, 95, 73, 52},
		{68, 62, 36, 68, 89},
		{64, 64, 84, 88, 22},
		{98, 93, 49, 33, 38},
		{45, 33, 45, 71, 86},
		{76, 45, 93, 22, 80},
		{71, 66, 45, 73, 90},
		{61, 54, 99, 73, 79},
		{75, 16, 75, 49, 62},
		{98, 75, 42, 81, 91},
		{23, 44, 20, 42, 70},
		{56, 39, 86, 92, 27},
		{44, 31, 55, 67, 17},
		{99, 12, 30, 15, 34},
		{23, 11, 28, 27, 90},
		{67, 71, 29, 36, 78},
		{64, 61, 51, 85, 73},
		{10, 46, 63, 53, 67},
		{14, 75, 46, 89, 53},
		{54, 24, 93, 44, 50},
		{20, 75, 99, 36, 71},
		{27, 45, 96, 38, 10},
		{88, 39, 96, 62, 46},
		{21, 33, 32, 66, 75},
		{18, 67, 18, 19, 50},
		{58, 60, 33, 96, 60},
		{72, 27, 68, 75, 62},
		{50, 56, 31, 76, 29},
		{73, 93, 37, 97, 17},
		{85, 98, 35, 75, 55},
		{61, 60, 96, 33, 97},
		{56, 52, 31, 55, 95},
		{74, 74, 68, 64, 87},
		{79, 30, 68, 11, 36},
		{44, 51, 76, 24, 49},
		{78, 82, 95, 72, 68},
		{93, 20, 34, 38, 88},
		{13, 74, 35, 37, 89},
		{28, 34, 19, 97, 74},
		{12, 17, 74, 67, 77},
		{36, 34, 88, 29, 62},
		{61, 94, 75, 43, 13},
		{97, 71, 53, 48, 71},
		{47, 15, 97, 99, 37},
		{85, 82, 60, 24, 49},
		{87, 44, 79, 20, 97},
		{27, 51, 70, 47, 59},
		{84, 49, 30, 56, 59},
		{39, 86, 52, 17, 21},
		{55, 73, 24, 13, 16},
		{52, 66, 14, 47, 45},
		{75, 45, 63, 13, 66},
		{74, 68, 49, 67, 98},
		{73, 83, 22, 17, 13},
		{41, 56, 51, 27, 92},
		{51, 48, 28, 81, 48},
		{41, 66, 88, 67, 12},
		{97, 65, 87, 24, 47},
		{57, 20, 58, 74, 88},
		{90, 60, 98, 67, 91},
		{16, 27, 21, 87, 23},
		{64, 52, 94, 61, 26},
		{30, 13, 93, 90, 65},
		{32, 52, 72, 22, 63},
		{40, 13, 49, 74, 36},
		{66, 60, 89, 91, 86},
		{67, 60, 76, 94, 98},
		{80, 62, 70, 34, 99},
		{73, 63, 49, 98, 38},
		{44, 97, 71, 91, 96},
		{40, 23, 78, 35, 52},
		{59, 40, 11, 14, 61},
		{50, 53, 35, 56, 39},
		{29, 71, 25, 20, 33},
		{15, 83, 64, 75, 67},
		{71, 27, 53, 51, 61},
		{50, 59, 70, 32, 57},
		{77, 30, 54, 23, 21},
		{53, 71, 18, 59, 61},
		{35, 15, 50, 95, 21},
		{94, 70, 96, 90, 32},
		{51, 71, 10, 57, 49},
		{73, 10, 75, 21, 27},
		{77, 22, 27, 44, 16},
		{42, 69, 34, 15, 30},
		{26, 30, 60, 37, 93},
		{38, 95, 81, 82, 39},
		{95, 99, 84, 88, 71},
		{99, 44, 17, 47, 48},
		{96, 26, 84, 69, 79},
		{25, 60, 75, 41, 38},
		{58, 55, 44, 59, 83},
		{13, 50, 39, 39, 54},
		{55, 52, 29, 79, 48},
		{25, 62, 70, 86, 51},
		{86, 20, 86, 76, 14},
		{28, 37, 24, 37, 81},
		{48, 56, 89, 61, 52},
		{82, 31, 76, 86, 93},
		{81, 65, 64, 29, 77},
		{66, 78, 97, 68, 36},
		{19, 53, 80, 38, 76},
		{80, 49, 91, 12, 32},
		{95, 80, 69, 33, 60},
		{10, 76, 85, 59, 39},
		{56, 10, 25, 99, 78},
		{83, 22, 55, 72, 45},
		{29, 23, 84, 61, 13},
		{63, 36, 94, 70, 10},
		{21, 62, 58, 72, 23},
		{31, 87, 19, 32, 13},
		{80, 70, 90, 94, 88},
		{52, 11, 74, 76, 96},
		{16, 31, 10, 38, 68},
		{65, 17, 59, 70, 30},
		{83, 75, 92, 27, 83},
		{76, 36, 92, 71, 83},
		{32, 95, 87, 83, 84},
		{50, 77, 85, 26, 14},
		{94, 75, 41, 80, 78},
		{35, 79, 81, 86, 85},
		{15, 36, 94, 67, 26},
		{81, 64, 87, 55, 53},
		{89, 87, 36, 17, 63},
		{87, 30, 37, 84, 10},
		{41, 78, 62, 58, 47},
		{97, 53, 95, 93, 67},
		{48, 87, 50, 45, 44},
		{74, 95, 70, 60, 50},
		{95, 18, 17, 86, 54},
		{23, 76, 96, 59, 66},
		{90, 81, 63, 75, 13},
		{91, 63, 82, 85, 54},
		{13, 42, 68, 60, 96},
		{59, 46, 92, 22, 55},
		{65, 15, 33, 99, 13},
		{66, 63, 96, 98, 33},
		{63, 27, 37, 29, 62},
		{51, 99, 20, 86, 98},
		{92, 89, 53, 31, 52},
		{86, 12, 91, 59, 40},
		{40, 19, 65, 68, 41},
		{69, 76, 55, 95, 36},
		{70, 39, 13, 37, 77},
		{60, 89, 98, 45, 22},
		{17, 38, 36, 19, 11},
		{51, 89, 46, 38, 70},
		{87, 21, 54, 45, 98},
		{17, 40, 13, 76, 37},
		{52, 46, 42, 79, 94},
		{21, 52, 92, 55, 18},
		{35, 75, 27, 39, 65},
		{56, 50, 84, 84, 69},
		{86, 20, 21, 99, 40},
		{84, 20, 39, 25, 76},
		{40, 48, 83, 19, 51},
		{45, 59, 76, 24, 92},
		{64, 46, 56, 66, 61},
		{17, 98, 37, 29, 18},
		{82, 47, 89, 58, 87},
		{24, 28, 23, 41, 11},
		{10, 86, 77, 21, 17},
		{42, 63, 55, 62, 19},
		{79, 13, 97, 33, 76},
		{51, 74, 25, 52, 48},
		{81, 16, 63, 87, 99},
		{63, 19, 14, 23, 37},
		{46, 20, 82, 11, 11},
		{25, 74, 11, 14, 16},
		{62, 53, 87, 64, 64},
		{60, 38, 12, 62, 50},
		{31, 39, 69, 89, 74},
		{78, 10, 37, 80, 97},
		{70, 60, 11, 15, 64},
		{53, 19, 39, 40, 59},
		{40, 46, 88, 89, 43},
		{39, 25, 71, 19, 60},
		{11, 86, 36, 23, 44},
		{56, 63, 45, 85, 43},
		{48, 66, 88, 38, 32},
		{18, 57, 50, 91, 38},
		{32, 11, 20, 18, 83},
		{95, 65, 74, 61, 51},
		{44, 30, 21, 76, 60},
		{49, 81, 97, 99, 73},
		{61, 10, 59, 51, 35},
		{35, 60, 81, 35, 66},
		{38, 83, 41, 51, 39},
		{55, 72, 87, 54, 66},
		{81, 96, 41, 38, 31},
		{37, 78, 15, 66, 18},
		{19, 86, 69, 17, 21},
		{42, 49, 98, 29, 31},
		{61, 36, 75, 62, 91},
		{58, 46, 12, 37, 39},
		{29, 82, 72, 18, 99},
		{89, 34, 73, 38, 33},
		{14, 85, 23, 67, 26},
		{40, 43, 79, 64, 32}
	},
	{
		{14, 67, 60, 27, 11},
		{74, 14, 43, 80, 72},
		{87, 60, 15, 65, 93},
		{69, 95, 11, 13, 24},
		{91, 19, 65, 27, 51},
		{69, 13, 78, 68, 28},
		{91, 45, 98, 99, 57},
		{65, 61, 31, 48, 97},
		{99, 28, 50, 20, 65},
		{76, 85, 62, 32, 61},
		{77, 50, 38, 90, 99},
		{42, 16, 96, 29, 34},
		{91, 29, 67, 83, 45},
		{75, 83, 94, 79, 98},
		{37, 63, 73, 51, 32},
		{64, 18, 63, 59, 34},
		{59, 60, 77, 87, 31},
		{63, 46, 36, 73, 67},
		{50, 44, 82, 22, 79},
		{62, 32, 92, 95, 75},
		{26, 90, 55, 16, 33},
		{34, 83, 29, 24, 40},
		{15, 65, 44, 93, 31},
		{52, 70, 20, 88, 26},
		{49, 27, 73, 35, 46},
		{18, 97, 54, 26, 89},
		{11, 31, 74, 82, 25},
		{46, 30, 78, 76, 19},
		{54, 79, 14, 68, 36},
		{55, 87, 81, 35, 84},
		{73, 11, 50, 89, 66},
		{13, 25, 52, 85, 89},
		{93, 70, 47, 20, 24},
		{68, 85, 33, 28, 81},
		{64, 71, 83, 25, 40},
		{11, 49, 55, 90, 84},
		{80, 41, 46, 32, 42},
		{61, 45, 60, 25, 77},
		{15, 57, 82, 40, 80},
		{97, 56, 73, 90, 68},
		{17, 32, 31, 19, 68},
		{96, 52, 60, 95, 68},
		{73, 60, 65, 62, 77},
		{21, 85, 98, 47, 97},
		{45, 81, 84, 63, 27},
		{69, 74, 97, 35, 42},
		{83, 63, 15, 79, 51},
		{33, 96, 39, 52, 70},
		{98, 99, 94, 42, 23},
		{13, 73, 86, 68, 68},
		{38, 20, 56, 47, 97},
		{36, 66, 68, 68, 71},
		{30, 42, 83, 41, 32},
		{55, 20, 87, 63, 84},
		{65, 81, 84, 94, 91},
		{90, 53, 94, 13, 34},
		{31, 20, 24, 43, 67},
		{23, 50, 11, 29, 81},
		{60, 15, 55, 21, 26},
		{24, 99, 79, 10, 15},
		{20, 95, 80, 62, 81},
		{90, 26, 13, 91, 30},
		{19, 39, 75, 55, 10},
		{76, 46, 82, 71, 85},
		{41, 91, 96, 19, 21},
		{25, 41, 19, 90, 51},
		{75, 94, 64, 90, 12},
		{65, 87, 86, 49, 32},
		{74, 61, 94, 79, 93},
		{74, 21, 16, 89, 35},
		{15, 79, 33, 50, 70},
		{24, 12, 79, 81, 31},
		{94, 40, 89, 54, 34},
		{94, 99, 45, 88, 56},
		{12, 15, 77, 82, 82},
		{70, 52, 83, 15, 73},
		{91, 76, 91, 83, 17},
		{85, 22, 72, 11, 81},
		{44, 27, 71, 59, 70},
		{36, 76, 50, 50, 69},
		{69, 65, 64, 72, 29},
		{60, 54, 26, 26, 84},
		{20, 71, 58, 24, 33},
		{74, 99, 47, 56, 83},
		{60, 72, 37, 57, 26},
		{67, 62, 44, 45, 49},
		{17, 19, 43, 29, 20},
		{90, 23, 15, 59, 34},
		{23, 34, 22, 29, 11},
		{65, 98, 48, 39, 71},
		{72, 53, 86, 63, 20},
		{76, 77, 65, 49, 93},
		{81, 87, 11, 93, 55},
		{79, 51, 72, 21, 83},
		{52, 54, 93, 67, 63},
		{23, 68, 19, 78, 28},
		{65, 57, 49, 54, 52},
		{88, 73, 73, 30, 34},
		{58, 33, 44, 93, 41},
		{71, 54, 65, 91, 40},
		{78, 91, 73, 74, 23},
		{83, 86, 24, 44, 41},
		{11, 97, 44, 27, 57},
		{89, 72, 94, 30, 57},
		{70, 25, 78, 39, 41},
		{43, 56, 81, 47, 29},
		{41, 79, 52, 96, 71},
		{77, 14, 43, 88, 97},
		{77, 57, 58, 38, 18},
		{89, 61, 57, 87, 39},
		{21, 24, 37, 23, 33},
		{19, 75, 18, 17, 30},
		{50, 60, 22, 45, 27},
		{14, 15, 66, 53, 66},
		{49, 54, 62, 65, 80},
		{21, 89, 16, 16, 73},
		{77, 59, 69, 86, 65},
		{53, 92, 23, 87, 30},
		{57, 42, 72, 19, 64},
		{44, 87, 49, 98, 64},
		{80, 43, 85, 28, 74},
		{87, 76, 45, 28, 88},
		{11, 16, 44, 24, 73},
		{90, 80, 46, 23, 42},
		{33, 92, 29, 54, 86},
		{13, 52, 92, 63, 11},
		{39, 47, 85, 71, 98},
		{37, 33, 70, 68, 53},
		{85, 73, 19, 48, 35},
		{84, 31, 57, 70, 12},
		{14, 67, 88, 74, 96},
		{13, 37, 20, 85, 13},
		{29, 90, 49, 11, 34},
		{56, 42, 92, 50, 76},
		{20, 22, 56, 31, 91},
		{53, 91, 45, 87, 72},
		{70, 59, 92, 59, 20},
		{15, 48, 78, 45, 30},
		{11, 46, 75, 55, 68},
		{93, 14, 80, 92, 69},
		{10, 51, 95, 76, 66},
		{65, 41, 57, 30, 67},
		{93, 91, 36, 57, 76},
		{95, 52, 54, 43, 55},
		{50, 51, 94, 25, 43},
		{89, 35, 92, 64, 20},
		{89, 68, 30, 28, 75},
		{73, 98, 60, 21, 48},
		{13, 29, 70, 89, 86},
		{50, 30, 81, 88, 67},
		{89, 92, 42, 14, 68},
		{55, 39, 51, 26, 68},
		{69, 10, 52, 45, 13},
		{15, 53, 85, 10, 82},
		{58, 60, 24, 98, 19},
		{97, 57, 63, 44, 37},
		{91, 82, 92, 22, 23},
		{34, 91, 67, 73, 87},
		{73, 93, 33, 90, 89},
		{99, 84, 59, 53, 17},
		{57, 97, 26, 18, 93},
		{14, 12, 70, 26, 26},
		{26, 59, 67, 80, 63},
		{25, 80, 33, 32, 36},
		{76, 31, 96, 61, 76},
		{23, 65, 34, 47, 53},
		{56, 91, 27, 73, 98},
		{47, 16, 71, 11, 45},
		{51, 88, 64, 67, 41},
		{90, 60, 38, 75, 39},
		{57, 59, 27, 57, 22},
		{87, 44, 97, 63, 14},
		{66, 65, 20, 75, 15},
		{34, 22, 70, 51, 74},
		{85, 48, 11, 59, 77},
		{51, 21, 31, 48, 54},
		{49, 31, 41, 98, 54},
		{17, 62, 37, 40, 66},
		{36, 11, 48, 87, 25},
		{38, 35, 97, 92, 90},
		{65, 56, 26, 56, 11},
		{50, 70, 90, 95, 76},
		{69, 41, 42, 74, 87},
		{10, 90, 15, 71, 65},
		{16, 86, 20, 77, 34},
		{23, 35, 26, 18, 18},
		{13, 14, 40, 23, 62},
		{91, 11, 50, 82, 44},
		{88, 71, 73, 46, 30},
		{37, 58, 45, 15, 93},
		{79, 24, 44, 53, 80},
		{75, 74, 48, 62, 61},
		{10, 37, 61, 93, 87},
		{45, 19, 38, 61, 92},
		{94, 79, 77, 42, 69},
		{18, 35, 66, 37, 52},
		{57, 36, 91, 70, 90},
		{41, 54, 49, 90, 56},
		{71, 86, 62, 96, 93},
		{20, 46, 90, 25, 66}
	}
}
